Num_Strides_L,Mean_Stride_Time_L_s,SD_Stride_Time_L_s,CV_Stride_Time_L_percent,Mean_Stance_Time_L_s,SD_Stance_Time_L_s,CV_Stance_Time_L_percent,Stance_Time_Percent_L,Mean_Swing_Time_L_s,SD_Swing_Time_L_s,CV_Swing_Time_L_percent,Swing_Time_Percent_L,Num_Strides_R,Mean_Stride_Time_R_s,SD_Stride_Time_R_s,CV_Stride_Time_R_percent,Mean_Stance_Time_R_s,SD_Stance_Time_R_s,CV_Stance_Time_R_percent,Stance_Time_Percent_R,Mean_Swing_Time_R_s,SD_Swing_Time_R_s,CV_Swing_Time_R_percent,Swing_Time_Percent_R,Cadence_steps_per_min,Num_Cycles_SwingVel_L,Mean_Max_Swing_Vel_L,SD_Max_Swing_Vel_L,CV_Max_Swing_Vel_L_percent,Num_Cycles_StanceVel_L,Mean_Peak_Stance_Vel_L,SD_Peak_Stance_Vel_L,CV_Peak_Stance_Vel_L_percent,Num_Cycles_SwingVel_R,Mean_Max_Swing_Vel_R,SD_Max_Swing_Vel_R,CV_Max_Swing_Vel_R_percent,Num_Cycles_StanceVel_R,Mean_Peak_Stance_Vel_R,SD_Peak_Stance_Vel_R,CV_Peak_Stance_Vel_R_percent,PCI,phi_ABS_deg,phi_CV_percent,P_phi_ABS,mean_phase_deg,std_phase_deg,num_strides_used_pci,SI_Stride_Time_%,SI_Swing_Time_%,SI_Stance_Time_%,SI_Max_Swing_Vel_%,SI_Peak_Stance_Vel_%,HR_AP,HR_VT,HR_ML,iHR_AP,iHR_VT,iHR_ML
48,0.9282291666666665,0.014086399444341558,1.5175562188943887,0.4992708333333334,0.010205675674456722,2.0441161375919994,53.78745370889912,0.4289583333333331,0.00865774781465999,2.018319063155317,46.21254629110087,46,0.9294565217391303,0.013918562084870174,1.497494692793891,0.4795652173913059,0.009373070059700454,1.954493303473343,51.59630452578663,0.4498913043478244,0.0090583333260885,2.013449301764062,48.403695474213364,129.19482304432483,48,440.7199944012047,11.783866345298128,2.6737762059805283,52,-262.45821977499077,8.402236174262152,-3.2013614134339208,46,418.0143149733546,12.919988079266366,3.0908003904339787,50,-250.33254222437245,7.895518776803252,-3.154012141867883,2.9495498772823785,3.4295815953746636,1.0442267687408988,1.9053231085414797,176.57041840462546,1.8437955746589056,46,0.13213807697652205,4.763720690543346,4.026336367043134,5.288173345347595,4.729288610169377,0.7519859274876028,0.49786994131122403,1.20312653632646,33.92898178866018,14.606383187793256,60.36584318940932
