Num_Strides_L,Mean_Stride_Time_L_s,SD_Stride_Time_L_s,CV_Stride_Time_L_percent,Mean_Stance_Time_L_s,SD_Stance_Time_L_s,CV_Stance_Time_L_percent,Stance_Time_Percent_L,Mean_Swing_Time_L_s,SD_Swing_Time_L_s,CV_Swing_Time_L_percent,Swing_Time_Percent_L,Num_Strides_R,Mean_Stride_Time_R_s,SD_Stride_Time_R_s,CV_Stride_Time_R_percent,Mean_Stance_Time_R_s,SD_Stance_Time_R_s,CV_Stance_Time_R_percent,Stance_Time_Percent_R,Mean_Swing_Time_R_s,SD_Swing_Time_R_s,CV_Swing_Time_R_percent,Swing_Time_Percent_R,Cadence_steps_per_min,Num_Cycles_SwingVel_L,Mean_Max_Swing_Vel_L,SD_Max_Swing_Vel_L,CV_Max_Swing_Vel_L_percent,Num_Cycles_StanceVel_L,Mean_Peak_Stance_Vel_L,SD_Peak_Stance_Vel_L,CV_Peak_Stance_Vel_L_percent,Num_Cycles_SwingVel_R,Mean_Max_Swing_Vel_R,SD_Max_Swing_Vel_R,CV_Max_Swing_Vel_R_percent,Num_Cycles_StanceVel_R,Mean_Peak_Stance_Vel_R,SD_Peak_Stance_Vel_R,CV_Peak_Stance_Vel_R_percent,PCI,phi_ABS_deg,phi_CV_percent,P_phi_ABS,mean_phase_deg,std_phase_deg,num_strides_used_pci,SI_Stride_Time_%,SI_Swing_Time_%,SI_Stance_Time_%,SI_Max_Swing_Vel_%,SI_Peak_Stance_Vel_%,HR_AP,HR_VT,HR_ML,iHR_AP,iHR_VT,iHR_ML
53,1.0229245283018868,0.01841435971315487,1.8001679697449195,0.5470754716981141,0.016751061984475624,3.06192890214591,53.48150880752568,0.47584905660377275,0.017367716990141654,3.649837432504002,46.51849119247432,54,1.0223148148148147,0.016769487363875926,1.6403447471230868,0.607500000000001,0.015023130314433706,2.4729432616351734,59.42396522054173,0.41481481481481375,0.009858393817931396,2.3765770811084677,40.57603477945828,117.346006214586,53,319.51529635032847,13.26744403756618,4.152365845740062,57,-190.36768089468117,12.456004182238631,-6.54312965504359,54,348.99240852673177,13.200367545769597,3.7824225465232395,58,-207.73872175529863,11.219053280255697,-5.400559503524307,11.142554290921304,17.055930520245266,1.6670373352294887,9.475516955691814,162.94406947975472,2.7163384737697895,53,0.05962270275351159,13.705336827404476,10.46696899129796,8.818780086259197,8.726833200866801,0.6916784867231558,0.6749024355453663,1.073559150518631,29.978286029051276,30.535159321454262,52.60223643354507
