Num_Strides_L,Mean_Stride_Time_L_s,SD_Stride_Time_L_s,CV_Stride_Time_L_percent,Mean_Stance_Time_L_s,SD_Stance_Time_L_s,CV_Stance_Time_L_percent,Stance_Time_Percent_L,Mean_Swing_Time_L_s,SD_Swing_Time_L_s,CV_Swing_Time_L_percent,Swing_Time_Percent_L,Num_Strides_R,Mean_Stride_Time_R_s,SD_Stride_Time_R_s,CV_Stride_Time_R_percent,Mean_Stance_Time_R_s,SD_Stance_Time_R_s,CV_Stance_Time_R_percent,Stance_Time_Percent_R,Mean_Swing_Time_R_s,SD_Swing_Time_R_s,CV_Swing_Time_R_percent,Swing_Time_Percent_R,Cadence_steps_per_min,Num_Cycles_SwingVel_L,Mean_Max_Swing_Vel_L,SD_Max_Swing_Vel_L,CV_Max_Swing_Vel_L_percent,Num_Cycles_StanceVel_L,Mean_Peak_Stance_Vel_L,SD_Peak_Stance_Vel_L,CV_Peak_Stance_Vel_L_percent,Num_Cycles_SwingVel_R,Mean_Max_Swing_Vel_R,SD_Max_Swing_Vel_R,CV_Max_Swing_Vel_R_percent,Num_Cycles_StanceVel_R,Mean_Peak_Stance_Vel_R,SD_Peak_Stance_Vel_R,CV_Peak_Stance_Vel_R_percent,PCI,phi_ABS_deg,phi_CV_percent,P_phi_ABS,mean_phase_deg,std_phase_deg,num_strides_used_pci,SI_Stride_Time_%,SI_Swing_Time_%,SI_Stance_Time_%,SI_Max_Swing_Vel_%,SI_Peak_Stance_Vel_%,HR_AP,HR_VT,HR_ML,iHR_AP,iHR_VT,iHR_ML
59,0.929237288135593,0.020867084601457895,2.2456142115568007,0.5194915254237292,0.01721486633978889,3.313791562960991,55.90515275877799,0.40974576271186375,0.013852238661809053,3.3806911315273442,44.094847241222006,57,0.9297368421052634,0.021118318576567312,2.2714296799025124,0.5370175438596487,0.01706179812829964,3.1771398017415233,57.76016605340121,0.39271929824561463,0.01287831631411768,3.2792675001327076,42.239833946598786,129.10406232609907,59,426.45245955069225,18.60112153134685,4.361827705471526,63,-257.3673044938582,10.634506074065474,-4.132034601279066,57,390.9227356809559,20.31179497021463,5.195859211113194,61,-267.4462472815082,11.732282930632765,-4.386781661693543,3.8881220293919583,3.265168954956049,2.074139276638598,1.8139827527533605,178.7026274564504,3.706541384459389,59,0.05374512334990494,4.243540384408419,3.317722288518974,8.693614407926107,3.8409613294300025,0.7726751036878681,0.6710738203340036,1.1118071534120804,40.61819853261908,32.2686487756597,54.66809453441943
