Num_Strides_L,Mean_Stride_Time_L_s,SD_Stride_Time_L_s,CV_Stride_Time_L_percent,Mean_Stance_Time_L_s,SD_Stance_Time_L_s,CV_Stance_Time_L_percent,Stance_Time_Percent_L,Mean_Swing_Time_L_s,SD_Swing_Time_L_s,CV_Swing_Time_L_percent,Swing_Time_Percent_L,Num_Strides_R,Mean_Stride_Time_R_s,SD_Stride_Time_R_s,CV_Stride_Time_R_percent,Mean_Stance_Time_R_s,SD_Stance_Time_R_s,CV_Stance_Time_R_percent,Stance_Time_Percent_R,Mean_Swing_Time_R_s,SD_Swing_Time_R_s,CV_Swing_Time_R_percent,Swing_Time_Percent_R,Cadence_steps_per_min,Num_Cycles_SwingVel_L,Mean_Max_Swing_Vel_L,SD_Max_Swing_Vel_L,CV_Max_Swing_Vel_L_percent,Num_Cycles_StanceVel_L,Mean_Peak_Stance_Vel_L,SD_Peak_Stance_Vel_L,CV_Peak_Stance_Vel_L_percent,Num_Cycles_SwingVel_R,Mean_Max_Swing_Vel_R,SD_Max_Swing_Vel_R,CV_Max_Swing_Vel_R_percent,Num_Cycles_StanceVel_R,Mean_Peak_Stance_Vel_R,SD_Peak_Stance_Vel_R,CV_Peak_Stance_Vel_R_percent,PCI,phi_ABS_deg,phi_CV_percent,P_phi_ABS,mean_phase_deg,std_phase_deg,num_strides_used_pci,SI_Stride_Time_%,SI_Swing_Time_%,SI_Stance_Time_%,SI_Max_Swing_Vel_%,SI_Peak_Stance_Vel_%,HR_AP,HR_VT,HR_ML,iHR_AP,iHR_VT,iHR_ML
51,0.9382352941176471,0.0320817511106426,3.419371591729932,0.5021568627450972,0.016634917857278605,3.312693520973098,53.52142110762791,0.43607843137254987,0.02061109841642539,4.726465913838546,46.478578892372084,50,0.9401999999999997,0.02851245341951522,3.032594492609576,0.4974000000000008,0.020254382241873887,4.072051114168447,52.90363752393118,0.44279999999999886,0.011796609682447041,2.6640943275625726,47.09636247606881,127.76723592662874,51,464.7838798466339,18.78084121601596,4.04076863040369,55,-271.22967578143664,13.446083307212355,-4.957452855581898,50,386.85697549445916,27.170328090835092,7.02335224952516,54,-251.94863781992396,19.08845896015913,-7.576329495300659,3.917920161976943,3.1082245473979047,2.191128746755885,1.726791415221058,178.46069802709076,3.910303656132798,49,0.2091853670451314,1.5295786965557652,0.9517943245434899,18.300414749586906,7.370732868795477,0.7874040802489001,0.5802519410462549,1.1107614417684366,38.95880890744086,25.510643851190377,56.337616539178846
